 0.00796  4.743460e+15  4.748649e+15
 0.00802  4.824523e+15  4.831282e+15
 0.00808  4.904786e+15  4.912263e+15
 0.00815  4.981112e+15  4.990486e+15
 0.00821  5.055754e+15  5.062697e+15
 0.00827  5.129018e+15  5.126500e+15
 0.00833  5.202024e+15  5.208655e+15
 0.00840  5.274253e+15  5.280158e+15
 0.00846  5.344660e+15  5.351862e+15
 0.00852  5.411572e+15  5.415909e+15
 0.00858  5.477439e+15  5.481774e+15
 0.00865  5.542147e+15  5.546484e+15
 0.00871  5.606749e+15  5.604493e+15
 0.00877  5.670145e+15  5.680758e+15
 0.00883  5.731259e+15  5.736489e+15
 0.00890  5.790566e+15  5.786705e+15
 0.00896  5.849322e+15  5.861202e+15
 0.00902  5.905569e+15  5.905646e+15
 0.00909  5.960982e+15  5.959513e+15
 0.00915  6.016761e+15  6.023857e+15
 0.00921  6.070087e+15  6.074009e+15
 0.00927  6.121915e+15  6.120069e+15
 0.00934  6.174521e+15  6.180982e+15
 0.00940  6.224518e+15  6.225862e+15
 0.00946  6.272729e+15  6.276111e+15
 0.00952  6.320021e+15  6.320122e+15
 0.00959  6.367657e+15  6.370729e+15
 0.00965  6.415410e+15  6.409946e+15
 0.00971  6.462686e+15  6.479203e+15
 0.00977  6.504828e+15  6.502351e+15
 0.00984  6.546506e+15  6.541554e+15
 0.00990  6.588260e+15  6.601486e+15
 0.00996  6.627941e+15  6.621069e+15
 0.01003  6.666419e+15  6.673150e+15
 0.01009  6.703997e+15  6.708496e+15
 0.01015  6.741128e+15  6.730037e+15
 0.01021  6.779182e+15  6.792159e+15
 0.01028  6.814721e+15  6.813559e+15
 0.01034  6.848164e+15  6.850666e+15
 0.01040  6.880218e+15  6.884619e+15
 0.01046  6.911237e+15  6.908757e+15
 0.01053  6.941564e+15  6.949701e+15
 0.01059  6.971308e+15  6.961610e+15
 0.01065  7.000760e+15  7.007951e+15
 0.01071  7.029100e+15  7.032553e+15
 0.01078  7.054921e+15  7.055819e+15
 0.01084  7.081299e+15  7.077634e+15
 0.01090  7.108166e+15  7.116373e+15
 0.01096  7.133252e+15  7.131202e+15
 0.01103  7.153989e+15  7.159614e+15
 0.01109  7.174583e+15  7.170416e+15
 0.01115  7.197143e+15  7.198812e+15
 0.01122  7.218511e+15  7.220076e+15
 0.01128  7.238378e+15  7.241504e+15
 0.01134  7.258033e+15  7.258471e+15
 0.01140  7.274499e+15  7.280298e+15
 0.01147  7.289535e+15  7.285674e+15
 0.01153  7.304322e+15  7.305370e+15
 0.01159  7.318936e+15  7.322021e+15
 0.01165  7.332618e+15  7.333765e+15
 0.01172  7.344770e+15  7.348107e+15
 0.01178  7.356325e+15  7.354403e+15
 0.01184  7.367649e+15  7.369300e+15
 0.01190  7.377409e+15  7.383793e+15
 0.01197  7.384597e+15  7.378365e+15
 0.01203  7.392620e+15  7.395797e+15
 0.01209  7.400474e+15  7.403633e+15
 0.01216  7.405707e+15  7.406455e+15
 0.01222  7.410478e+15  7.409769e+15
 0.01228  7.413895e+15  7.420853e+15
 0.01234  7.416358e+15  7.409564e+15
 0.01241  7.418906e+15  7.427376e+15
 0.01247  7.419662e+15  7.419430e+15
 0.01253  7.420061e+15  7.415172e+15
 0.01259  7.419217e+15  7.428405e+15
 0.01266  7.416473e+15  7.413010e+15
 0.01272  7.412954e+15  7.415572e+15
 0.01278  7.408243e+15  7.411079e+15
