      75     36714     41432  2.945474E+00
      76     37072     41784  2.933762E+00
      77     37449     42144  2.922573E+00
      78     37787     42505  2.901922E+00
      79     38136     42888  2.884044E+00
      80     38462     43269  2.891860E+00
      81     38834     43594  2.877902E+00
      82     39208     43939  2.868236E+00
      83     39548     44311  2.867289E+00
      84     39900     44678  2.857869E+00
      85     40240     45023  2.830953E+00
      86     40535     45326  2.808959E+00
      87     40847     45649  2.803135E+00
      88     41147     45958  2.787994E+00
      89     41458     46244  2.779654E+00
      90     41770     46563  2.787371E+00
      91     42079     46879  2.772598E+00
      92     42411     47199  2.739558E+00
      93     42671     47434  2.723449E+00
      94     42989     47756  2.712006E+00
      95     43315     48117  2.698584E+00
      96     43626     48432  2.701276E+00
      97     43923     48751  2.700191E+00
      98     44250     49077  2.702877E+00
      99     44504     49358  2.688736E+00
     100     44821     49661  2.681898E+00
     101     45073     49915  2.675486E+00
     102     45377     50221  2.662835E+00
     103     45668     50552  2.665057E+00
     104     45951     50809  2.664110E+00
     105     46228     51105  2.662455E+00
     106     46549     51436  2.655031E+00
     107     46817     51662  2.644007E+00
     108     47082     51955  2.635632E+00
     109     47341     52220  2.627077E+00
     110     47605     52480  2.619324E+00
     111     47831     52703  2.614265E+00
     112     48152     53029  2.605958E+00
     113     48456     53375  2.592258E+00
     114     48716     53644  2.592189E+00
     115     49031     53957  2.587167E+00
     116     49270     54200  2.568341E+00
     117     49520     54441  2.561184E+00
     118     49811     54722  2.551960E+00
     119     50024     54931  2.556600E+00
     120     50237     55185  2.560554E+00
     121     50487     55385  2.544349E+00
     122     50802     55700  2.531766E+00
     123     51024     55955  2.512956E+00
     124     51289     56209  2.508115E+00
     125     51539     56457  2.509385E+00
     126     51821     56745  2.502284E+00
     127     52076     56984  2.492382E+00
     128     52295     57177  2.485550E+00
     129     52530     57441  2.476998E+00
     130     52828     57734  2.465653E+00
     131     53071     57995  2.465539E+00
     132     53296     58255  2.469367E+00
     133     53497     58449  2.463310E+00
     134     53762     58727  2.451463E+00
     135     54033     59001  2.445661E+00
     136     54269     59217  2.439469E+00
     137     54481     59439  2.436065E+00
     138     54749     59694  2.435504E+00
     139     54945     59906  2.437733E+00
     140     55185     60159  2.428798E+00
     141     55467     60410  2.423024E+00
     142     55691     60642  2.415866E+00
     143     55896     60860  2.408379E+00
     144     56128     61111  2.411817E+00
     145     56333     61335  2.405716E+00
     146     56602     61598  2.393755E+00
     147     56811     61824  2.384894E+00
     148     56996     61997  2.388544E+00
     149     57267     62245  2.385086E+00
     150     57442     62453  2.390147E+00
     151     57660     62596  2.388255E+00
     152     57899     62869  2.386893E+00
     153     58083     63079  2.377469E+00
     154     58318     63339  2.375493E+00
     155     58560     63589  2.371152E+00
     156     58739     63776  2.361171E+00
     157     59004     64002  2.347495E+00
     158     59209     64221  2.346911E+00
     159     59395     64410  2.350742E+00
     160     59624     64633  2.348632E+00
     161     59811     64823  2.342450E+00
     162     60036     65036  2.339979E+00
     163     60257     65274  2.340150E+00
     164     60454     65464  2.334643E+00
     165     60685     65717  2.335301E+00
     166     60897     65943  2.315974E+00
     167     61139     66143  2.306447E+00
     168     61304     66343  2.302867E+00
     169     61476     66520  2.295954E+00
     170     61702     66723  2.291158E+00
     171     61866     66895  2.285759E+00
     172     62009     67058  2.280060E+00
     173     62241     67254  2.275488E+00
     174     62427     67453  2.265724E+00
     175     62597     67662  2.274506E+00
     176     62817     67881  2.271032E+00
     177     63001     68041  2.272236E+00
     178     63166     68192  2.266047E+00
     179     63368     68413  2.261064E+00
     180     63566     68588  2.260787E+00
     181     63750     68770  2.254265E+00
     182     63911     68973  2.253087E+00
     183     64107     69160  2.249637E+00
     184     64363     69407  2.243525E+00
     185     64524     69590  2.239680E+00
     186     64680     69732  2.243799E+00
     187     64833     69909  2.241228E+00
     188     64917     70007  2.233510E+00
     189     65108     70182  2.221899E+00
     190     65285     70352  2.218002E+00
     191     65431     70493  2.225033E+00
     192     65599     70677  2.218203E+00
     193     65750     70835  2.216707E+00
     194     65874     70954  2.217817E+00
     195     66074     71139  2.220241E+00
     196     66227     71320  2.220700E+00
     197     66337     71399  2.222356E+00
     198     66564     71604  2.215917E+00
     199     66706     71738  2.209558E+00
     200     66857     71923  2.204803E+00
     201     66994     72067  2.207320E+00
     202     67166     72256  2.206949E+00
     203     67355     72419  2.206699E+00
     204     67505     72593  2.198752E+00
     205     67671     72765  2.204699E+00
     206     67842     72937  2.207790E+00
     207     67988     73070  2.209061E+00
     208     68143     73273  2.213751E+00
     209     68305     73412  2.203421E+00
     210     68477     73594  2.199253E+00
     211     68602     73754  2.197929E+00
     212     68743     73893  2.194213E+00
     213     68933     74062  2.193524E+00
     214     69110     74183  2.179132E+00
     215     69271     74364  2.174269E+00
     216     69423     74520  2.163044E+00
     217     69571     74673  2.168308E+00
     218     69722     74827  2.169094E+00
     219     69823     74912  2.168762E+00
     220     69955     75051  2.182192E+00
     221     70113     75228  2.182373E+00
     222     70261     75376  2.181995E+00
     223     70446     75541  2.169625E+00
     224     70640     75762  2.162806E+00
     225     70748     75894  2.152485E+00
     226     70859     75977  2.148210E+00
     227     71018     76140  2.157261E+00
     228     71132     76251  2.157320E+00
     229     71283     76402  2.155524E+00
     230     71416     76580  2.154990E+00
     231     71601     76730  2.149477E+00
     232     71696     76840  2.138451E+00
     233     71850     76984  2.143963E+00
     234     71963     77117  2.151342E+00
     235     72098     77273  2.154088E+00
     236     72239     77438  2.149679E+00
     237     72367     77523  2.147722E+00
     238     72476     77632  2.146658E+00
     239     72610     77740  2.147603E+00
     240     72722     77869  2.148151E+00
     241     72866     78004  2.138708E+00
     242     72996     78143  2.132760E+00
     243     73135     78280  2.131024E+00
     244     73299     78446  2.128192E+00
     245     73457     78621  2.129805E+00
     246     73548     78699  2.132105E+00
     247     73755     78890  2.134332E+00
     248     73887     79037  2.124125E+00
     249     74006     79167  2.128021E+00
     250     74136     79279  2.127991E+00
     251     74281     79448  2.122573E+00
     252     74416     79570  2.123142E+00
     253     74518     79706  2.127400E+00
     254     74653     79839  2.123971E+00
     255     74776     79910  2.128812E+00
     256     74927     80085  2.125848E+00
     257     75057     80233  2.121760E+00
     258     75189     80379  2.119329E+00
     259     75344     80504  2.118035E+00
     260     75447     80630  2.112894E+00
     261     75553     80742  2.106867E+00
     262     75673     80874  2.101950E+00
     263     75721     80934  2.102914E+00
     264     75862     81044  2.101742E+00
     265     75967     81115  2.092505E+00
     266     76075     81275  2.098233E+00
     267     76184     81383  2.105350E+00
     268     76327     81571  2.092272E+00
     269     76480     81680  2.092140E+00
     270     76581     81744  2.098130E+00
     271     76720     81924  2.092127E+00
     272     76865     82067  2.091056E+00
     273     76960     82179  2.088175E+00
     274     77121     82317  2.084917E+00
     275     77234     82434  2.090946E+00
     276     77356     82537  2.083931E+00
     277     77451     82659  2.075291E+00
     278     77485     82705  2.076131E+00
     279     77607     82824  2.082786E+00
     280     77703     82887  2.075879E+00
     281     77862     83048  2.069419E+00
     282     77997     83190  2.064096E+00
     283     78072     83266  2.067777E+00
     284     78222     83395  2.073181E+00
     285     78311     83523  2.074428E+00
     286     78417     83610  2.075404E+00
     287     78509     83718  2.072298E+00
     288     78629     83827  2.070297E+00
     289     78698     83875  2.068006E+00
     290     78848     84043  2.068689E+00
     291     78925     84156  2.065802E+00
     292     79068     84275  2.062740E+00
     293     79181     84409  2.061394E+00
     294     79253     84469  2.057453E+00
     295     79326     84531  2.057862E+00
     296     79452     84687  2.055824E+00
     297     79604     84819  2.051889E+00
     298     79726     84937  2.053128E+00
     299     79836     85050  2.051445E+00
     300     79940     85140  2.049979E+00
     301     80060     85267  2.052868E+00
     302     80173     85377  2.049718E+00
     303     80261     85460  2.047137E+00
     304     80320     85531  2.051037E+00
     305     80469     85706  2.050233E+00
     306     80599     85823  2.052028E+00
     307     80690     85934  2.051205E+00
     308     80800     86017  2.050010E+00
     309     80896     86122  2.051881E+00
     310     80998     86239  2.051086E+00
     311     81134     86367  2.043191E+00
     312     81187     86445  2.039663E+00
     313     81272     86493  2.036803E+00
     314     81374     86598  2.041502E+00
     315     81450     86687  2.039648E+00
     316     81577     86800  2.040516E+00
     317     81726     86961  2.034218E+00
     318     81818     87064  2.030674E+00
     319     81890     87110  2.021198E+00
     320     81961     87199  2.019713E+00
     321     82038     87265  2.019604E+00
     322     82162     87369  2.017200E+00
     323     82207     87437  2.023095E+00
     324     82297     87554  2.020561E+00
     325     82381     87622  2.013012E+00
     326     82514     87748  2.008993E+00
     327     82625     87876  2.014153E+00
     328     82749     87968  2.009220E+00
     329     82780     88018  2.008546E+00
     330     82886     88088  2.003517E+00
     331     82974     88190  2.004024E+00
     332     83058     88266  2.001069E+00
     333     83103     88318  2.005867E+00
     334     83194     88411  2.002977E+00
     335     83284     88507  1.997246E+00
     336     83377     88592  1.999937E+00
     337     83480     88713  1.999474E+00
     338     83557     88809  2.003557E+00
     339     83644     88881  2.005554E+00
     340     83733     88982  2.009389E+00
     341     83842     89101  2.008394E+00
     342     83921     89168  2.007030E+00
     343     83984     89249  2.009684E+00
     344     84090     89341  2.008070E+00
     345     84139     89442  2.010157E+00
     346     84243     89481  2.008133E+00
     347     84322     89560  1.996197E+00
     348     84389     89646  1.993689E+00
     349     84461     89699  1.994296E+00
     350     84557     89810  1.989809E+00
     351     84674     89938  1.999682E+00
     352     84769     90033  1.994035E+00
     353     84852     90130  1.995715E+00
     354     84991     90249  1.994834E+00
     355     85078     90347  1.990014E+00
     356     85162     90438  1.991986E+00
     357     85245     90509  1.990810E+00
     358     85345     90584  1.985560E+00
     359     85410     90665  1.982915E+00
     360     85496     90796  1.985294E+00
     361     85601     90860  1.984179E+00
     362     85730     90986  1.982261E+00
     363     85800     91055  1.981109E+00
     364     85843     91083  1.975445E+00
     365     85964     91218  1.976453E+00
     366     86050     91294  1.975777E+00
     367     86148     91394  1.972446E+00
     368     86223     91493  1.973498E+00
     369     86319     91587  1.976451E+00
     370     86426     91713  1.976870E+00
     371     86489     91750  1.973360E+00
     372     86555     91843  1.975507E+00
     373     86598     91890  1.983029E+00
     374     86651     91947  1.982691E+00
     375     86646     91923  1.978388E+00
     376     86785     92048  1.969715E+00
     377     86894     92143  1.960147E+00
     378     86989     92209  1.968124E+00
     379     87071     92321  1.966409E+00
     380     87149     92414  1.961149E+00
     381     87206     92469  1.960202E+00
     382     87288     92529  1.961822E+00
     383     87367     92609  1.955803E+00
     384     87441     92685  1.952576E+00
     385     87471     92718  1.956549E+00
     386     87571     92827  1.962166E+00
     387     87670     92925  1.961398E+00
     388     87721     92999  1.966318E+00
     389     87800     93104  1.963069E+00
     390     87893     93188  1.961938E+00
     391     87987     93270  1.960464E+00
     392     88099     93369  1.958610E+00
     393     88183     93474  1.955263E+00
     394     88271     93557  1.953071E+00
     395     88340     93641  1.943710E+00
     396     88345     93639  1.943809E+00
     397     88428     93708  1.941442E+00
     398     88512     93762  1.945661E+00
     399     88579     93817  1.942892E+00
     400     88652     93896  1.941681E+00
     401     88676     93949  1.941602E+00
     402     88742     94027  1.951269E+00
     403     88841     94111  1.942761E+00
     404     88872     94156  1.946784E+00
     405     88900     94233  1.954888E+00
     406     88960     94300  1.960380E+00
     407     89047     94354  1.957255E+00
     408     89109     94424  1.963295E+00
     409     89218     94522  1.957476E+00
     410     89264     94590  1.950757E+00
     411     89344     94636  1.949224E+00
     412     89394     94694  1.955611E+00
     413     89463     94776  1.951124E+00
     414     89557     94857  1.952294E+00
     415     89651     94942  1.936873E+00
     416     89733     95017  1.937722E+00
     417     89792     95077  1.939053E+00
     418     89819     95103  1.941118E+00
     419     89867     95171  1.945549E+00
     420     89946     95232  1.936575E+00
     421     89970     95243  1.935504E+00
     422     90024     95305  1.938045E+00
     423     90088     95382  1.936621E+00
     424     90148     95444  1.933149E+00
     425     90211     95498  1.933185E+00
     426     90246     95574  1.931862E+00
     427     90290     95608  1.937658E+00
     428     90341     95645  1.943636E+00
     429     90431     95762  1.946340E+00
     430     90486     95791  1.947340E+00
     431     90529     95844  1.942144E+00
     432     90598     95886  1.942808E+00
     433     90642     95969  1.941413E+00
     434     90738     96054  1.943719E+00
     435     90810     96111  1.939125E+00
     436     90864     96208  1.937523E+00
     437     90951     96295  1.937710E+00
     438     91019     96352  1.935029E+00
     439     91066     96355  1.927578E+00
     440     91051     96395  1.927039E+00
     441     91141     96442  1.930906E+00
     442     91186     96490  1.927909E+00
     443     91243     96552  1.930589E+00
     444     91245     96552  1.933048E+00
     445     91286     96612  1.930894E+00
     446     91353     96665  1.926716E+00
     447     91431     96739  1.924373E+00
     448     91514     96848  1.927349E+00
     449     91596     96919  1.918841E+00
     450     91627     96967  1.919695E+00
     451     91636     96958  1.922399E+00
     452     91748     97045  1.919672E+00
     453     91847     97155  1.915719E+00
     454     91888     97220  1.916087E+00
     455     91902     97214  1.925399E+00
     456     91996     97296  1.920517E+00
     457     92048     97347  1.913824E+00
     458     92110     97432  1.916398E+00
     459     92163     97491  1.921362E+00
     460     92249     97580  1.920597E+00
     461     92312     97612  1.916865E+00
     462     92332     97652  1.920144E+00
     463     92386     97719  1.921935E+00
     464     92491     97808  1.918533E+00
     465     92512     97803  1.912283E+00
     466     92542     97846  1.918618E+00
     467     92603     97912  1.920028E+00
     468     92614     97937  1.922968E+00
     469     92684     98026  1.921549E+00
     470     92731     98052  1.918165E+00
     471     92801     98123  1.917798E+00
     472     92869     98175  1.918359E+00
     473     92942     98242  1.914705E+00
     474     93020     98321  1.917659E+00
     475     93039     98376  1.912037E+00
     476     93110     98447  1.920591E+00
     477     93173     98520  1.922088E+00
     478     93244     98612  1.923983E+00
     479     93310     98688  1.923809E+00
     480     93344     98707  1.920872E+00
     481     93387     98764  1.916772E+00
     482     93452     98786  1.917753E+00
     483     93505     98860  1.912154E+00
     484     93535     98854  1.908700E+00
     485     93567     98862  1.908494E+00
     486     93632     98943  1.907227E+00
     487     93679     99009  1.908252E+00
     488     93741     99080  1.917127E+00
     489     93792     99129  1.916520E+00
     490     93809     99170  1.907929E+00
     491     93843     99201  1.906752E+00
     492     93893     99246  1.909349E+00
     493     93946     99297  1.908601E+00
     494     94015     99328  1.900723E+00
     495     94081     99398  1.897455E+00
     496     94148     99483  1.899364E+00
     497     94210     99547  1.898508E+00
     498     94258     99597  1.895272E+00
     499     94310     99645  1.897108E+00
     500     94377     99704  1.898373E+00
     501     94394     99724  1.894617E+00
     502     94430     99770  1.898649E+00
     503     94480     99838  1.899504E+00
     504     94523     99873  1.899434E+00
     505     94567     99907  1.898745E+00
     506     94644     99966  1.901370E+00
     507     94664    100012  1.902280E+00
     508     94696    100071  1.901165E+00
     509     94757    100074  1.900206E+00
     510     94794    100156  1.896183E+00
     511     94869    100192  1.894128E+00
     512     94864    100209  1.899009E+00
     513     94941    100268  1.904090E+00
     514     94985    100307  1.897211E+00
     515     94997    100371  1.898036E+00
     516     95023    100370  1.900923E+00
     517     95072    100444  1.897496E+00
     518     95088    100454  1.896662E+00
     519     95157    100520  1.899637E+00
     520     95214    100617  1.900293E+00
     521     95252    100653  1.897897E+00
     522     95313    100669  1.907289E+00
     523     95344    100691  1.907204E+00
     524     95409    100775  1.902930E+00
     525     95441    100836  1.898920E+00
     526     95469    100855  1.892797E+00
     527     95470    100833  1.889448E+00
     528     95500    100867  1.890431E+00
     529     95554    100914  1.896930E+00
     530     95645    101007  1.890812E+00
     531     95707    101057  1.886752E+00
     532     95710    101102  1.894051E+00
     533     95768    101116  1.893571E+00
     534     95804    101148  1.888275E+00
     535     95833    101180  1.887876E+00
     536     95900    101220  1.885872E+00
     537     95963    101299  1.886227E+00
     538     95978    101352  1.881846E+00
     539     95983    101351  1.891762E+00
     540     96035    101424  1.894651E+00
     541     96047    101408  1.884651E+00
     542     96108    101457  1.888048E+00
     543     96146    101482  1.889478E+00
     544     96210    101565  1.884371E+00
     545     96240    101592  1.886720E+00
     546     96253    101617  1.885301E+00
     547     96268    101618  1.886357E+00
     548     96239    101613  1.885944E+00
     549     96332    101657  1.888460E+00
     550     96329    101694  1.886937E+00
     551     96417    101784  1.882945E+00
     552     96472    101820  1.885836E+00
     553     96523    101875  1.890970E+00
     554     96570    101926  1.889103E+00
     555     96610    101970  1.886288E+00
     556     96672    102036  1.882973E+00
     557     96675    102031  1.883239E+00
     558     96726    102109  1.879324E+00
     559     96749    102152  1.879594E+00
     560     96763    102124  1.880623E+00
     561     96804    102179  1.878130E+00
     562     96858    102207  1.876051E+00
     563     96883    102246  1.871708E+00
     564     96896    102255  1.876238E+00
     565     96949    102284  1.874438E+00
     566     97004    102340  1.869887E+00
     567     97014    102344  1.869275E+00
     568     97027    102362  1.868914E+00
     569     97047    102420  1.872761E+00
     570     97062    102466  1.873426E+00
     571     97108    102490  1.871505E+00
     572     97133    102488  1.874183E+00
     573     97170    102538  1.875843E+00
     574     97207    102564  1.878330E+00
     575     97254    102626  1.883125E+00
     576     97315    102692  1.882211E+00
     577     97378    102765  1.882242E+00
     578     97421    102798  1.875967E+00
     579     97469    102822  1.867279E+00
     580     97507    102870  1.869844E+00
     581     97598    102936  1.865405E+00
     582     97628    102988  1.859043E+00
     583     97652    103012  1.864139E+00
     584     97686    103077  1.861774E+00
     585     97737    103131  1.862911E+00
     586     97801    103193  1.860238E+00
     587     97817    103179  1.860232E+00
     588     97828    103198  1.862502E+00
     589     97825    103185  1.858909E+00
     590     97830    103175  1.867739E+00
     591     97864    103185  1.869378E+00
     592     97918    103246  1.867753E+00
     593     97946    103318  1.866188E+00
     594     97962    103343  1.867891E+00
     595     97997    103339  1.866186E+00
     596     98021    103392  1.867936E+00
     597     98000    103382  1.868314E+00
     598     98051    103443  1.869239E+00
     599     98114    103473  1.869733E+00
     600     98127    103508  1.868467E+00
     601     98164    103540  1.870716E+00
     602     98249    103609  1.873563E+00
     603     98240    103616  1.873942E+00
     604     98268    103654  1.874825E+00
     605     98271    103653  1.878030E+00
     606     98324    103696  1.871881E+00
     607     98363    103748  1.867896E+00
     608     98374    103796  1.872856E+00
     609     98406    103811  1.872699E+00
     610     98430    103788  1.870395E+00
     611     98447    103835  1.872681E+00
     612     98513    103900  1.876421E+00
     613     98566    103979  1.872762E+00
     614     98576    103994  1.864002E+00
     615     98598    103958  1.860415E+00
     616     98609    103990  1.853920E+00
     617     98612    104008  1.851458E+00
     618     98654    104028  1.849975E+00
     619     98627    104013  1.849441E+00
     620     98691    104057  1.853421E+00
     621     98725    104098  1.859574E+00
     622     98760    104130  1.858286E+00
     623     98801    104180  1.865485E+00
     624     98826    104211  1.864467E+00
     625     98871    104241  1.859993E+00
     626     98909    104287  1.866162E+00
     627     98941    104284  1.860620E+00
     628     98949    104335  1.862174E+00
     629     98948    104319  1.862768E+00
     630     98968    104369  1.858841E+00
     631     99001    104400  1.857894E+00
     632     99050    104417  1.855273E+00
     633     99035    104415  1.856784E+00
     634     99116    104489  1.857506E+00
     635     99124    104493  1.858585E+00
     636     99119    104524  1.860826E+00
     637     99129    104515  1.862132E+00
     638     99214    104596  1.861326E+00
     639     99217    104593  1.859816E+00
     640     99241    104596  1.860804E+00
     641     99250    104629  1.864818E+00
     642     99257    104659  1.862808E+00
     643     99339    104696  1.865712E+00
     644     99361    104756  1.864080E+00
     645     99418    104775  1.861983E+00
     646     99422    104820  1.864197E+00
     647     99472    104861  1.857609E+00
     648     99488    104892  1.864843E+00
     649     99519    104903  1.865022E+00
     650     99517    104929  1.864224E+00
     651     99574    104955  1.867115E+00
     652     99592    105003  1.869264E+00
     653     99609    105011  1.867327E+00
     654     99691    105073  1.861105E+00
     655     99733    105107  1.860339E+00
     656     99746    105126  1.861342E+00
     657     99761    105201  1.858707E+00
     658     99825    105200  1.859927E+00
     659     99856    105288  1.859682E+00
     660     99882    105263  1.853428E+00
     661     99894    105270  1.849113E+00
     662     99910    105306  1.853571E+00
     663     99954    105368  1.850435E+00
     664     99981    105388  1.848462E+00
     665    100023    105421  1.847998E+00
     666    100016    105382  1.850044E+00
     667    100065    105450  1.860331E+00
     668    100102    105479  1.851982E+00
     669    100090    105473  1.850785E+00
     670    100133    105508  1.856129E+00
     671    100166    105582  1.858337E+00
     672    100201    105562  1.857766E+00
     673    100234    105616  1.859703E+00
     674    100248    105633  1.859747E+00
     675    100300    105686  1.856819E+00
     676    100285    105664  1.856262E+00
     677    100296    105725  1.861404E+00
     678    100361    105782  1.858668E+00
     679    100370    105780  1.854689E+00
     680    100379    105797  1.855444E+00
     681    100444    105843  1.855878E+00
     682    100471    105879  1.851659E+00
     683    100494    105922  1.854941E+00
     684    100495    105911  1.859859E+00
     685    100537    105964  1.862576E+00
     686    100561    105980  1.864539E+00
     687    100595    105999  1.859385E+00
     688    100673    106094  1.867152E+00
     689    100671    106105  1.867471E+00
     690    100694    106128  1.864697E+00
     691    100754    106160  1.858612E+00
     692    100782    106187  1.857189E+00
     693    100793    106246  1.864072E+00
     694    100856    106267  1.860240E+00
     695    100864    106289  1.861137E+00
     696    100890    106296  1.860179E+00
     697    100910    106345  1.860864E+00
     698    100945    106322  1.856634E+00
     699    100987    106367  1.854238E+00
     700    101022    106398  1.854659E+00
     701    101062    106480  1.850535E+00
     702    101078    106482  1.852267E+00
     703    101067    106501  1.858854E+00
     704    101084    106482  1.853155E+00
     705    101153    106582  1.856939E+00
     706    101208    106623  1.852472E+00
     707    101219    106636  1.850645E+00
     708    101220    106655  1.854546E+00
     709    101262    106711  1.856665E+00
     710    101280    106699  1.862096E+00
     711    101286    106707  1.853792E+00
     712    101330    106724  1.857079E+00
     713    101340    106797  1.861833E+00
     714    101379    106834  1.856236E+00
     715    101391    106825  1.855708E+00
     716    101415    106840  1.857416E+00
     717    101449    106859  1.857614E+00
     718    101480    106873  1.857245E+00
     719    101530    106962  1.854736E+00
     720    101555    106972  1.856272E+00
     721    101608    107022  1.859889E+00
     722    101650    107061  1.857475E+00
     723    101633    107068  1.854481E+00
     724    101675    107085  1.858301E+00
     725    101676    107088  1.858099E+00
     726    101726    107120  1.857873E+00
     727    101753    107183  1.857030E+00
     728    101781    107198  1.857456E+00
     729    101774    107195  1.849093E+00
     730    101801    107210  1.844121E+00
     731    101834    107257  1.846062E+00
     732    101845    107225  1.843862E+00
     733    101869    107250  1.846605E+00
     734    101927    107350  1.846634E+00
     735    101911    107331  1.840145E+00
     736    101898    107302  1.837196E+00
     737    101935    107315  1.842075E+00
     738    101935    107353  1.837600E+00
     739    101989    107389  1.844217E+00
     740    102002    107393  1.841406E+00
     741    102032    107435  1.834217E+00
     742    102077    107433  1.832594E+00
     743    102103    107479  1.836500E+00
     744    102089    107485  1.836232E+00
     745    102081    107502  1.837431E+00
     746    102124    107519  1.840091E+00
     747    102131    107532  1.835525E+00
     748    102144    107549  1.833869E+00
     749    102167    107570  1.836141E+00
     750    102206    107635  1.841493E+00
     751    102250    107648  1.841316E+00
     752    102278    107673  1.843910E+00
     753    102300    107734  1.840616E+00
     754    102290    107729  1.840312E+00
     755    102308    107735  1.844508E+00
     756    102343    107757  1.845679E+00
     757    102362    107782  1.844101E+00
     758    102395    107815  1.843315E+00
     759    102439    107825  1.843488E+00
     760    102441    107830  1.838700E+00
     761    102439    107837  1.842405E+00
     762    102454    107887  1.841318E+00
     763    102536    107950  1.840504E+00
     764    102538    107964  1.837500E+00
     765    102589    108004  1.836886E+00
     766    102609    108022  1.835798E+00
     767    102613    108041  1.834027E+00
     768    102641    108089  1.828950E+00
     769    102681    108118  1.832316E+00
     770    102720    108149  1.829663E+00
     771    102680    108129  1.836582E+00
     772    102663    108037  1.839730E+00
     773    102660    108034  1.836678E+00
     774    102712    108104  1.835058E+00
     775    102731    108104  1.828385E+00
     776    102746    108115  1.829455E+00
     777    102714    108137  1.834324E+00
     778    102754    108159  1.830491E+00
     779    102770    108182  1.824085E+00
     780    102822    108244  1.820613E+00
     781    102868    108278  1.821959E+00
     782    102847    108280  1.823992E+00
     783    102854    108279  1.825183E+00
     784    102877    108283  1.828829E+00
     785    102922    108332  1.827526E+00
     786    102979    108367  1.823281E+00
     787    102983    108384  1.821609E+00
     788    102999    108416  1.826066E+00
     789    102983    108393  1.828282E+00
     790    102997    108378  1.824999E+00
     791    103029    108436  1.823404E+00
     792    103055    108440  1.823537E+00
     793    103054    108469  1.829812E+00
     794    103089    108525  1.828624E+00
     795    103095    108519  1.823638E+00
     796    103145    108574  1.817557E+00
     797    103121    108519  1.815866E+00
     798    103119    108530  1.817498E+00
     799    103130    108579  1.821657E+00
     800    103153    108586  1.821178E+00
     801    103182    108574  1.816122E+00
     802    103182    108609  1.822817E+00
     803    103199    108618  1.821726E+00
     804    103186    108616  1.825330E+00
     805    103186    108586  1.827819E+00
     806    103205    108590  1.824795E+00
     807    103205    108635  1.827680E+00
     808    103244    108645  1.827905E+00
     809    103255    108650  1.825731E+00
     810    103276    108682  1.827343E+00
     811    103301    108723  1.826409E+00
     812    103374    108785  1.825962E+00
     813    103434    108856  1.826256E+00
     814    103376    108835  1.823689E+00
     815    103386    108836  1.820943E+00
     816    103361    108767  1.819544E+00
     817    103310    108728  1.821324E+00
     818    103294    108725  1.827822E+00
     819    103353    108765  1.828690E+00
     820    103356    108783  1.827128E+00
     821    103376    108827  1.825341E+00
     822    103416    108825  1.821113E+00
     823    103452    108867  1.818625E+00
